,Unnamed: 0,material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number,spacegroup.number.conv,cif.conv
28,0.5672344183904816,JVASP-102161,0,0,Zr1 Ta1 Co4,0,"['Zr', 'Ta', 'Co']","# generated using pymatgen
data_ZrTaCo4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.75148900
_cell_length_b   4.75148900
_cell_length_c   4.75148900
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrTaCo4
_chemical_formula_sum   'Zr1 Ta1 Co4'
_cell_volume   75.85324886
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.00000000  0.00000000  0.00000000  1.0
  Ta  Ta1  1  0.79173169  0.29903731  0.01527502  1.0
  Co  Co2  1  0.65952953  0.08212603  0.65983179  1.0
  Co  Co3  1  0.39611203  0.64992258  0.00764226  1.0
  Co  Co4  1  0.25204421  0.08212603  0.21646708  1.0
  Co  Co5  1  0.80359734  0.64992258  0.15679224  1.0
",0,0,"# generated using pymatgen
data_ZrTaCo4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.75148900
_cell_length_b   4.75148900
_cell_length_c   4.75148900
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrTaCo4
_chemical_formula_sum   'Zr1 Ta1 Co4'
_cell_volume   75.85324886
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.00000000  0.00000000  0.00000000  1.0
  Ta  Ta1  1  0.79173169  0.29903731  0.01527502  1.0
  Co  Co2  1  0.65952953  0.08212603  0.65983179  1.0
  Co  Co3  1  0.39611203  0.64992258  0.00764226  1.0
  Co  Co4  1  0.25204421  0.08212603  0.21646708  1.0
  Co  Co5  1  0.80359734  0.64992258  0.15679224  1.0
"
29,0.8389594283447322,JVASP-1014,0,0,Ta1,0,['Ta'],"# generated using pymatgen
data_Ta
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.84123900
_cell_length_b   2.84123900
_cell_length_c   2.84123900
_cell_angle_alpha   109.47120000
_cell_angle_beta   109.47120000
_cell_angle_gamma   109.47120000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ta
_chemical_formula_sum   Ta1
_cell_volume   17.65638309
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.00000000  0.00000000  0.00000000  1.0
",0,0,"# generated using pymatgen
data_Ta
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.84123900
_cell_length_b   2.84123900
_cell_length_c   2.84123900
_cell_angle_alpha   109.47120000
_cell_angle_beta   109.47120000
_cell_angle_gamma   109.47120000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ta
_chemical_formula_sum   Ta1
_cell_volume   17.65638309
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.00000000  0.00000000  0.00000000  1.0
"
30,0.8121925493731984,JVASP-71279,0,0,Ta1 Ti1 Be2,0,"['Ta', 'Ti', 'Be']","# generated using pymatgen
data_TaTiBe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.00777000
_cell_length_b   3.00777000
_cell_length_c   5.59140000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaTiBe2
_chemical_formula_sum   'Ta1 Ti1 Be2'
_cell_volume   50.58360864
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.49999998  0.49999998  0.00000000  1.0
  Ti  Ti1  1  0.49999998  0.49999998  0.50000003  1.0
  Be  Be2  1  0.00000000  0.00000000  0.73843867  1.0
  Be  Be3  1  0.00000000  0.00000000  0.26156136  1.0
",0,0,"# generated using pymatgen
data_TaTiBe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.00777000
_cell_length_b   3.00777000
_cell_length_c   5.59140000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaTiBe2
_chemical_formula_sum   'Ta1 Ti1 Be2'
_cell_volume   50.58360864
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.49999998  0.49999998  0.00000000  1.0
  Ti  Ti1  1  0.49999998  0.49999998  0.50000003  1.0
  Be  Be2  1  0.00000000  0.00000000  0.73843867  1.0
  Be  Be3  1  0.00000000  0.00000000  0.26156136  1.0
"
31,0.5661470520434094,JVASP-67731,0,0,Sc1 Be1 Tc2,0,"['Sc', 'Be', 'Tc']","# generated using pymatgen
data_ScBeTc2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28841900
_cell_length_b   4.28841900
_cell_length_c   4.28841900
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScBeTc2
_chemical_formula_sum   'Sc1 Be1 Tc2'
_cell_volume   55.76691712
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.26391076  0.43301276  0.00509168  1.0
  Be  Be1  1  0.52782152  0.86602552  0.01018336  1.0
  Tc  Tc2  1  0.00000000  0.00000000  0.00000000  1.0
  Tc  Tc3  1  0.79173228  0.29903828  0.01527504  1.0
",0,0,"# generated using pymatgen
data_ScBeTc2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28841900
_cell_length_b   4.28841900
_cell_length_c   4.28841900
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScBeTc2
_chemical_formula_sum   'Sc1 Be1 Tc2'
_cell_volume   55.76691712
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.26391076  0.43301276  0.00509168  1.0
  Be  Be1  1  0.52782152  0.86602552  0.01018336  1.0
  Tc  Tc2  1  0.00000000  0.00000000  0.00000000  1.0
  Tc  Tc3  1  0.79173228  0.29903828  0.01527504  1.0
"
32,0.1809346095124318,JVASP-122903,0,0,V1 I1,0,"['V', 'I']","# generated using pymatgen
data_VI
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.29186000
_cell_length_b   3.29186000
_cell_length_c   3.29186000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VI
_chemical_formula_sum   'V1 I1'
_cell_volume   35.67172163
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.49999972  0.49999972  0.49999972  1.0
  I  I1  1  0.00000000  0.00000000  0.00000000  1.0
",0,0,"# generated using pymatgen
data_VI
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.29186000
_cell_length_b   3.29186000
_cell_length_c   3.29186000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VI
_chemical_formula_sum   'V1 I1'
_cell_volume   35.67172163
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.49999972  0.49999972  0.49999972  1.0
  I  I1  1  0.00000000  0.00000000  0.00000000  1.0
"
33,0.5763416476198818,JVASP-118592,0,0,La1 N2,0,"['La', 'N']","# generated using pymatgen
data_LaN2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.69724400
_cell_length_b   3.70108200
_cell_length_c   3.94374100
_cell_angle_alpha   63.78800000
_cell_angle_beta   63.93760000
_cell_angle_gamma   89.65710000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaN2
_chemical_formula_sum   'La1 N2'
_cell_volume   42.29196492
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.88247519  0.26956756  0.91278177  1.0
  N  N1  1  0.54966049  0.82159890  0.56899795  1.0
  N  N2  1  0.49006718  0.86376835  0.66438558  1.0
",0,0,"# generated using pymatgen
data_LaN2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.69724400
_cell_length_b   3.70108200
_cell_length_c   3.94374100
_cell_angle_alpha   63.78800000
_cell_angle_beta   63.93760000
_cell_angle_gamma   89.65710000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaN2
_chemical_formula_sum   'La1 N2'
_cell_volume   42.29196492
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.88247519  0.26956756  0.91278177  1.0
  N  N1  1  0.54966049  0.82159890  0.56899795  1.0
  N  N2  1  0.49006718  0.86376835  0.66438558  1.0
"
34,0.46295622027276706,JVASP-40237,0,0,Ta1 Ti1 Os2,0,"['Ta', 'Ti', 'Os']","# generated using pymatgen
data_TaTiOs2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40012800
_cell_length_b   4.40012800
_cell_length_c   4.40012800
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaTiOs2
_chemical_formula_sum   'Ta1 Ti1 Os2'
_cell_volume   60.23944100
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.52782139  0.86602531  0.01018336  1.0
  Ti  Ti1  1  0.00000000  0.00000000  0.00000000  1.0
  Os  Os2  1  0.26391070  0.43301266  0.00509168  1.0
  Os  Os3  1  0.79173209  0.29903797  0.01527503  1.0
",0,0,"# generated using pymatgen
data_TaTiOs2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40012800
_cell_length_b   4.40012800
_cell_length_c   4.40012800
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaTiOs2
_chemical_formula_sum   'Ta1 Ti1 Os2'
_cell_volume   60.23944100
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.52782139  0.86602531  0.01018336  1.0
  Ti  Ti1  1  0.00000000  0.00000000  0.00000000  1.0
  Os  Os2  1  0.26391070  0.43301266  0.00509168  1.0
  Os  Os3  1  0.79173209  0.29903797  0.01527503  1.0
"
35,0.4997823508940371,JVASP-122935,0,0,V1 Cr1,0,"['V', 'Cr']","# generated using pymatgen
data_VCr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.87730000
_cell_length_b   2.87730000
_cell_length_c   2.87730000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VCr
_chemical_formula_sum   'V1 Cr1'
_cell_volume   23.82075033
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.49999943  0.49999943  0.49999943  1.0
  Cr  Cr1  1  0.00000000  0.00000000  0.00000000  1.0
",0,0,"# generated using pymatgen
data_VCr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.87730000
_cell_length_b   2.87730000
_cell_length_c   2.87730000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VCr
_chemical_formula_sum   'V1 Cr1'
_cell_volume   23.82075033
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.49999943  0.49999943  0.49999943  1.0
  Cr  Cr1  1  0.00000000  0.00000000  0.00000000  1.0
"
36,0.5409118093241473,JVASP-8528,0,0,Nb1 Ru3 C1,0,"['Nb', 'Ru', 'C']","# generated using pymatgen
data_NbRu3C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.00767000
_cell_length_b   4.00767000
_cell_length_c   4.00767000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbRu3C
_chemical_formula_sum   'Nb1 Ru3 C1'
_cell_volume   64.36886640
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  0.00000000  1.0
  Ru  Ru1  1  0.00000000  0.49999986  0.49999986  1.0
  Ru  Ru2  1  0.49999986  0.00000000  0.49999986  1.0
  Ru  Ru3  1  0.49999986  0.49999986  0.00000000  1.0
  C  C4  1  0.49999986  0.49999986  0.49999986  1.0
",0,0,"# generated using pymatgen
data_NbRu3C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.00767000
_cell_length_b   4.00767000
_cell_length_c   4.00767000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbRu3C
_chemical_formula_sum   'Nb1 Ru3 C1'
_cell_volume   64.36886640
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  0.00000000  1.0
  Ru  Ru1  1  0.00000000  0.49999986  0.49999986  1.0
  Ru  Ru2  1  0.49999986  0.00000000  0.49999986  1.0
  Ru  Ru3  1  0.49999986  0.49999986  0.00000000  1.0
  C  C4  1  0.49999986  0.49999986  0.49999986  1.0
"
37,0.15380494858242855,JVASP-18397,0,0,Cr1 H1,0,"['Cr', 'H']","# generated using pymatgen
data_CrH
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.64347600
_cell_length_b   2.64347600
_cell_length_c   2.64347600
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrH
_chemical_formula_sum   'Cr1 H1'
_cell_volume   13.06204326
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  0.00000000  0.00000000  1.0
  H  H1  1  0.52782170  0.86602581  0.01018336  1.0
",0,0,"# generated using pymatgen
data_CrH
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.64347600
_cell_length_b   2.64347600
_cell_length_c   2.64347600
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrH
_chemical_formula_sum   'Cr1 H1'
_cell_volume   13.06204326
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  0.00000000  0.00000000  1.0
  H  H1  1  0.52782170  0.86602581  0.01018336  1.0
"
38,0.31021175247847965,JVASP-18923,0,0,Nb2 S2,0,"['Nb', 'S']","# generated using pymatgen
data_NbS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.25370000
_cell_length_b   3.25369400
_cell_length_c   6.59346000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00010000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbS
_chemical_formula_sum   'Nb2 S2'
_cell_volume   60.45020579
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  0.00000000  1.0
  Nb  Nb1  1  0.00000000  0.00000000  0.50000008  1.0
  S  S2  1  0.33333333  0.66666667  0.25000004  1.0
  S  S3  1  0.66666667  0.33333333  0.75000011  1.0
",0,0,"# generated using pymatgen
data_NbS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.25370000
_cell_length_b   3.25369400
_cell_length_c   6.59346000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00010000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbS
_chemical_formula_sum   'Nb2 S2'
_cell_volume   60.45020579
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  0.00000000  1.0
  Nb  Nb1  1  0.00000000  0.00000000  0.50000008  1.0
  S  S2  1  0.33333333  0.66666667  0.25000004  1.0
  S  S3  1  0.66666667  0.33333333  0.75000011  1.0
"
39,0.25767020994426326,JVASP-37096,0,0,B2 Mo2,0,"['B', 'Mo']","# generated using pymatgen
data_BMo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.50788000
_cell_length_b   4.50788000
_cell_length_c   3.06948000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   139.35160000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BMo
_chemical_formula_sum   'B2 Mo2'
_cell_volume   40.63193485
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.21590766  0.82678212  0.25000012  1.0
  B  B1  1  0.47875584  0.17321788  0.75000037  1.0
  Mo  Mo2  1  0.57114690  0.97698293  0.25000012  1.0
  Mo  Mo3  1  0.12351660  0.02301707  0.75000037  1.0
",0,0,"# generated using pymatgen
data_BMo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.50788000
_cell_length_b   4.50788000
_cell_length_c   3.06948000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   139.35160000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BMo
_chemical_formula_sum   'B2 Mo2'
_cell_volume   40.63193485
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.21590766  0.82678212  0.25000012  1.0
  B  B1  1  0.47875584  0.17321788  0.75000037  1.0
  Mo  Mo2  1  0.57114690  0.97698293  0.25000012  1.0
  Mo  Mo3  1  0.12351660  0.02301707  0.75000037  1.0
"
40,0.5232564372387122,JVASP-19711,0,0,Be2 B1,0,"['Be', 'B']","# generated using pymatgen
data_Be2B
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.22290800
_cell_length_b   3.22290800
_cell_length_c   3.22290800
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Be2B
_chemical_formula_sum   'Be2 B1'
_cell_volume   23.67166072
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.79173132  0.29903671  0.01527502  1.0
  Be  Be1  1  0.26391044  0.43301224  0.00509167  1.0
  B  B2  1  0.00000000  0.00000000  0.00000000  1.0
",0,0,"# generated using pymatgen
data_Be2B
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.22290800
_cell_length_b   3.22290800
_cell_length_c   3.22290800
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Be2B
_chemical_formula_sum   'Be2 B1'
_cell_volume   23.67166072
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.79173132  0.29903671  0.01527502  1.0
  Be  Be1  1  0.26391044  0.43301224  0.00509167  1.0
  B  B2  1  0.00000000  0.00000000  0.00000000  1.0
"
